ObjectID,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
186,120420802,MVAcc,177,7/9/12 0:30,2012,7,Monday,772883.8062,2945046.048,MASSACHUSETTS AV,"(42.32854635, -71.06836455)"
187,120420825,MedAssist,255,7/9/12 0:46,2012,7,Monday,775896.7749,2939201.52,DORCHESTER AV,"(42.31246635, -71.05733456)"
188,120420843,Ballist,475,7/9/12 0:57,2012,7,Monday,764403.0167,2923823.66,CUMMINS HY,"(42.27042435, -71.10009512)"
189,120422315,OTHER LARCENY,348,7/9/12 1:00,2012,7,Monday,775438.1029,2936363.917,DORCHESTER AV,"(42.30468635, -71.05908456)"
190,120420871,MVAcc,768,7/9/12 1:14,2012,7,Monday,750539.4004,2955453.623,VINELAND ST,"(42.35738574, -71.15083854)"
191,120420873,VAL,503,7/9/12 1:15,2012,7,Monday,762559.3498,2930125.787,AMERICAN LEGION HY,"(42.28774136, -71.10679955)"
192,120420900,VAL,0,7/9/12 1:22,2012,7,Monday,772322.8506,2946358.797,SOUTHAMPTON ST,"(42.33215635, -71.07041456)"
193,120420886,VANDALISM,470,7/9/12 1:26,2012,7,Monday,764332.3102,2925706.975,ITASCA ST,"(42.27559322, -71.10032375)"
194,120420896,SkipFare,428,7/9/12 1:30,2012,7,Monday,767954.4837,2927401.719,ASTORIA ST,"(42.28019636, -71.08690956)"
195,120421012,PropFound,121,7/9/12 1:40,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
196,120420903,AGGRAVATED ASSAULT,121,7/9/12 1:41,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
197,120420958,SIMPLE ASSAULT,0,7/9/12 2:49,2012,7,Monday,773697.6517,2952755.997,TREMONT ST,"(42.34969134, -71.06520956)"
198,120420974,AGGRAVATED ASSAULT,434,7/9/12 3:03,2012,7,Monday,769511.3792,2928883.402,NORFOLK ST,"(42.28424136, -71.08112956)"
199,110523814,Arrest,784,7/9/12 3:15,2012,7,Monday,774139.6285,2929486.027,ASHMONT ST,"(42.28583136, -71.06401456)"
200,120420985,InvProp,458,7/9/12 3:16,2012,7,Monday,768586.7961,2935092.299,GLENWAY ST,"(42.30129136, -71.08443455)"
201,120422941,VANDALISM,135,7/9/12 4:00,2012,7,Monday,769044.1485,2953846.076,BEACON ST,"(42.35274635, -71.08240456)"
202,120421002,Argue,903,7/9/12 4:08,2012,7,Monday,769284.6658,2947795.935,TROTTER CT,"(42.33614135, -71.08162456)"
203,120421009,MVAcc,539,7/9/12 4:17,2012,7,Monday,755344.8318,2915489.5,RIVER ST,"(42.24766637, -71.13369454)"
204,120421010,MVAcc,621,7/9/12 4:20,2012,7,Monday,767502.2341,2952127.587,NEWBURY ST,"(42.34805135, -71.08813956)"
205,120421016,DRUG CHARGES,271,7/9/12 4:45,2012,7,Monday,770977.0295,2947005.207,NORTHAMPTON ST,"(42.33394861, -71.07537988)"
206,120421035,Service,282,7/9/12 5:00,2012,7,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
207,120421032,SIMPLE ASSAULT,26,7/9/12 5:55,2012,7,Monday,780356.2099,2964443.551,BORDER ST,"(42.38166634, -71.04034456)"
208,120421233,DRUG CHARGES,574,7/9/12 6:00,2012,7,Monday,763205.8082,2938139.2,WASHINGTON ST,"(42.30972244, -71.10427304)"
209,120422017,Arrest,498,7/9/12 6:00,2012,7,Monday,759253.4211,2924230.839,CLARE AV,"(42.27160636, -71.11911455)"
210,120422224,DRUG CHARGES,72,7/9/12 6:00,2012,7,Monday,774395.6116,2956937.863,CAMBRIDGE ST,"(42.36115668, -71.06254825)"
211,120422373,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
212,120422376,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
213,120422378,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE ST,"(42.36056156, -71.06067351)"
214,120454011,SearchWarr,680,7/9/12 6:00,2012,7,Monday,755594.4376,2928341.829,HAYES RD,"(42.28293127, -71.13256817)"
215,120421827,SearchWarr,289,7/9/12 6:00,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
216,120422220,DRUG CHARGES,291,7/9/12 6:00,2012,7,Monday,765737.2047,2945255.156,CENTER PZ,"(42.32921635, -71.09478955)"
217,120422375,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
218,120422377,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
219,120422380,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
220,120413133,32GUN,282,7/9/12 6:00,2012,7,Monday,790613.3475,2967945.098,FAYWOOD AV,"(42.39111661, -71.00230564)"
221,120421038,SearchWarr,316,7/9/12 6:00,2012,7,Monday,766568.3992,2940088.937,CRAWFORD ST,"(42.31502914, -71.09180713)"
222,120421396,Arrest,570,7/9/12 6:00,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
223,120421826,SearchWarr,289,7/9/12 6:00,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
224,120421828,SearchWarr,289,7/9/12 6:00,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
225,120422379,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
226,120422381,SearchWarr,72,7/9/12 6:00,2012,7,Monday,774903.4055,2956723.596,CENTRE PZ,"(42.36056156, -71.06067351)"
228,120527455,DRUG CHARGES,289,7/9/12 6:00,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
229,120432143,SearchWarr,465,7/9/12 6:05,2012,7,Monday,766666.5909,2933002.164,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
230,120421072,Arrest,574,7/9/12 6:05,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
231,120421349,SearchWarr,319,7/9/12 6:10,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
232,120421040,Arrest,0,7/9/12 6:12,2012,7,Monday,759253.4211,2924230.839,CLARE AV,"(42.27160636, -71.11911455)"
233,120421039,Arrest,0,7/9/12 6:15,2012,7,Monday,751440.6434,2919722.167,GEORGETOWNE DR,"(42.25932629, -71.14804963)"
234,120429555,SearchWarr,570,7/9/12 6:20,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
235,120421303,InvProp,319,7/9/12 6:30,2012,7,Monday,767832.9666,2937692.45,SONOMA ST,"(42.30843635, -71.08717455)"
236,120422085,DRUG CHARGES,463,7/9/12 6:35,2012,7,Monday,766666.5909,2933002.164,FRANKLIN HILL AV,"(42.29558136, -71.09156955)"
237,120421037,Service,577,7/9/12 6:40,2012,7,Monday,763955.0652,2940179.183,DALRYMPLE ST,"(42.31531069, -71.10146781)"
238,120421856,DRUG CHARGES,520,7/9/12 7:00,2012,7,Monday,757969.2324,2918691.415,HYDE PARK AV,"(42.25642136, -71.12394954)"
239,120421798,RESIDENTIAL BURGLARY,157,7/9/12 7:23,2012,7,Monday,770543.7184,2949615.17,TREMONT ST,"(42.34111635, -71.07693456)"
240,120421925,RESIDENTIAL BURGLARY,157,7/9/12 7:23,2012,7,Monday,770543.7184,2949615.17,TREMONT ST,"(42.34111635, -71.07693456)"
241,120421101,RESIDENTIAL BURGLARY,254,7/9/12 7:23,2012,7,Monday,776637.2869,2938799.041,MIDLAND ST,"(42.31135135, -71.05460457)"
242,120422670,OTHER LARCENY,522,7/9/12 7:33,2012,7,Monday,758209.286,2916569.537,EASTON AV,"(42.25059584, -71.12309745)"
243,120422182,DRUG CHARGES,571,7/9/12 7:45,2012,7,Monday,764223.3779,2937651.575,GLEN RD,"(42.30837136, -71.10051955)"
244,120421194,Harass,755,7/9/12 7:50,2012,7,Monday,744525.8777,2953176.035,TREMONT ST,"(42.35120135, -71.17311952)"
245,120421082,TOWED,794,7/9/12 7:55,2012,7,Monday,755645.507,2953110.18,GLENVILLE AV,"(42.35089635, -71.13198454)"
246,120654646,Harass,133,7/9/12 8:00,2012,7,Monday,770418.7508,2953555.837,COMMONWEALTH AV,"(42.35193135, -71.07732456)"
247,140330880,EMBEZELLMENT,235,7/9/12 8:00,2012,7,Monday,776040.4029,2941751.424,DORCHESTER AV,"(42.31946135, -71.05675456)"
248,120428740,VANDALISM,123,7/9/12 8:00,2012,7,Monday,774376.4,2952399.752,NASSAU ST,"(42.34870428, -71.06270542)"
249,120523238,PropFound,289,7/9/12 8:00,2012,7,Monday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
250,120421083,OTHER LARCENY,791,7/9/12 8:11,2012,7,Monday,753651.8328,2950896.883,SUMMIT AV,"(42.34484635, -71.13939453)"
251,120421209,OTHER LARCENY,521,7/9/12 8:28,2012,7,Monday,759800.8691,2918953.793,PIERCE ST,"(42.25711899, -71.11717937)"
252,120422086,OTHER LARCENY,612,7/9/12 8:30,2012,7,Monday,762206.2941,2947728.97,FRANCIS ST,"(42.33604989, -71.1078052)"
253,120422914,OTHER LARCENY,628,7/9/12 8:30,2012,7,Monday,763859.4027,2950716.352,BROOKLINE AV,"(42.34422635, -71.10163955)"
254,120421212,MVAcc,322,7/9/12 8:30,2012,7,Monday,768875.3795,2940255.781,WARREN ST,"(42.31545635, -71.08327456)"
255,120422838,Service,19,7/9/12 8:39,2012,7,Monday,782916.7432,2963364.2,SARATOGA ST,"(42.37866634, -71.03088957)"
256,120421228,VAL,0,7/9/12 8:44,2012,7,Monday,787743.0124,2968003.138,BOARDMAN ST,"(42.39132134, -71.01292957)"
257,120421235,MVAcc,389,7/9/12 8:49,2012,7,Monday,775521.1167,2927372.186,ADAMS ST,"(42.28001136, -71.05894957)"
258,120421106,TOWED,585,7/9/12 8:55,2012,7,Monday,762917.9131,2944785.227,FISHER AV,"(42.32796312, -71.10522366)"
259,120421257,InvPer,355,7/9/12 8:58,2012,7,Monday,776596.0681,2933272.605,NEPONSET AV,"(42.29618713, -71.05486358)"
260,120421259,MVAcc,496,7/9/12 8:58,2012,7,Monday,758756.7157,2922553.869,HYDE PARK AV,"(42.26701069, -71.12097728)"
261,120439830,FRAUD,465,7/9/12 9:00,2012,7,Monday,770277.8757,2932846.637,NORWELL ST,"(42.29510635, -71.07822456)"
262,120444533,PropLost,516,7/9/12 9:00,2012,7,Monday,759509.8119,2915624.377,NEPONSET AV,"(42.24798637, -71.11830954)"
263,120456625,OTHER LARCENY,816,7/9/12 9:00,2012,7,Monday,756347.6801,2955724.896,HOOKER ST,"(42.35806287, -71.12934489)"
265,130153487,FRAUD,276,7/9/12 9:00,2012,7,Monday,768614.8817,2946254.779,SHAWMUT AV,"(42.33192135, -71.08412955)"
266,120438786,FRAUD,746,7/9/12 9:00,2012,7,Monday,745560.8907,2932333.139,ANDERER LA,"(42.29399634, -71.16958927)"
267,120421200,PropFound,524,7/9/12 9:00,2012,7,Monday,757431.8443,2914726.499,TRUMAN PY,"(42.24554777, -71.12599881)"
268,120423844,PropFound,252,7/9/12 9:00,2012,7,Monday,776425.4065,2939231.602,SAGAMORE ST,"(42.31254136, -71.05537957)"
269,120437244,PropLost,119,7/9/12 9:00,2012,7,Monday,773775.1158,2953733.06,BOYLSTON ST,"(42.35237134, -71.06490456)"
270,120421318,MVAcc,282,7/9/12 9:30,2012,7,Monday,768866.0406,2944657.996,WARREN ST,"(42.32753635, -71.08322955)"
271,120421382,TOWED,223,7/9/12 9:30,2012,7,Monday,783495.2125,2948638.959,E 1ST ST,"(42.33825135, -71.02904957)"
272,120421327,Service,0,7/9/12 9:35,2012,7,Monday,774107.7181,2953709.249,BOYLSTON ST,"(42.35230134, -71.06367456)"
274,120421097,TOWED,606,7/9/12 9:45,2012,7,Monday,761321.6315,2946451.875,HUNTINGTON AV,"(42.3325566, -71.11109868)"
275,120421352,MVAcc,50,7/9/12 9:54,2012,7,Monday,769930.1425,2964648.47,CAMBRIDGE ST,"(42.38237634, -71.07892955)"
277,120421395,DRUG CHARGES,175,7/9/12 10:07,2012,7,Monday,772799.3618,2946237.296,SOUTHAMPTON ST,"(42.33181635, -71.06865456)"
278,120421426,InvPer,406,7/9/12 10:20,2012,7,Monday,772582.9656,2924552.826,RIVER ST,"(42.27231602, -71.06985927)"
279,120421415,SIMPLE ASSAULT,136,7/9/12 10:22,2012,7,Monday,769754.0214,2953782.142,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
280,120422500,SIMPLE ASSAULT,136,7/9/12 10:22,2012,7,Monday,769754.0214,2953782.142,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
281,120440178,VANDALISM,209,7/9/12 10:30,2012,7,Monday,781730.2934,2949542.483,SUMMER ST,"(42.34075719, -71.03555916)"
282,120428623,SIMPLE ASSAULT,510,7/9/12 10:30,2012,7,Monday,761370.7721,2935197.872,ARBORWAY,"(42.30167443, -71.11110671)"
283,120421437,AGGRAVATED ASSAULT,156,7/9/12 10:35,2012,7,Monday,770395.341,2948459.2,W SPRINGFIELD ST,"(42.33794635, -71.07750455)"
284,120421541,OTHER,283,7/9/12 10:35,2012,7,Monday,767225.4855,2949250.922,HUNTINGTON AV,"(42.34016135, -71.08921455)"
285,120423666,VAL,778,7/9/12 10:43,2012,7,Monday,750531.3965,2952390.805,WASHINGTON AV,"(42.34898135, -71.15091453)"
286,120421496,MedAssist,112,7/9/12 11:00,2012,7,Monday,774839.4243,2953895.029,CHAUNCY ST,"(42.35280082, -71.06096411)"
287,120421933,PersLoc,6,7/9/12 11:00,2012,7,Monday,790131.9348,2965975.807,SARATOGA ST,"(42.38572059, -71.00413007)"
288,120421555,PRISON,282,7/9/12 11:00,2012,7,Monday,768866.0406,2944657.996,WARREN ST,"(42.32753635, -71.08322955)"
289,120422975,PropLost,146,7/9/12 11:00,2012,7,Monday,769811.1326,2951792.646,HUNTINGTON AV,"(42.34710135, -71.07960455)"
290,120423855,FRAUD,155,7/9/12 11:00,2012,7,Monday,769453.3173,2949177.707,MASSACHUSETTS AV,"(42.3399307, -71.08097569)"
291,120421497,VAL,330,7/9/12 11:02,2012,7,Monday,768497.2779,2936531.338,BLUE HILL AV,"(42.30524136, -71.08473956)"
292,120421500,OTHER LARCENY,912,7/9/12 11:03,2012,7,Monday,763303.5691,2942918.688,CENTRE ST,"(42.32283635, -71.10382955)"
293,120421890,Arrest,570,7/9/12 11:05,2012,7,Monday,763675.6944,2937540.652,FOREST HILLS ST,"(42.308074, -71.10254619)"
294,120421524,OTHER LARCENY,377,7/9/12 11:18,2012,7,Monday,777610.6002,2931171.268,LABAN PRATT RD,"(42.29040636, -71.05115457)"
295,120421543,OTHER LARCENY,26,7/9/12 11:27,2012,7,Monday,780756.9565,2961902.499,CENTRAL SQ,"(42.37468775, -71.03891217)"
296,120421544,FIRE,26,7/9/12 11:28,2012,7,Monday,780418.7157,2961118.456,DECATUR ST,"(42.37254134, -71.04017957)"
297,120423959,SIMPLE ASSAULT,348,7/9/12 11:30,2012,7,Monday,775837.4508,2936819.694,FREEPORT ST,"(42.30593136, -71.05759957)"
298,120421561,MVAcc,606,7/9/12 11:30,2012,7,Monday,761238.4013,2945677,S HUNTINGTON AV,"(42.33043135, -71.11141955)"
299,120421560,ROBBERY,162,7/9/12 11:32,2012,7,Monday,773599.2408,2950847.715,WASHINGTON ST,"(42.34445634, -71.06560956)"
300,120421562,MedAssist,575,7/9/12 11:35,2012,7,Monday,763527.5926,2939816.651,GERMANIA ST,"(42.31432135, -71.10305455)"
301,120421567,MVAcc,276,7/9/12 11:45,2012,7,Monday,769365.5688,2946429.029,WASHINGTON ST,"(42.33238942, -71.08135015)"
302,120421581,MedAssist,578,7/9/12 11:47,2012,7,Monday,761654.4897,2942497.465,CENTRE ST,"(42.32170135, -71.10993455)"
303,120426990,OTHER LARCENY,101,7/9/12 11:55,2012,7,Monday,776660.9853,2956258.877,STATE ST,"(42.35926134, -71.05417956)"
304,120421595,OTHER LARCENY,29,7/9/12 11:56,2012,7,Monday,780544.3158,2959876.425,MAVERICK SQ,"(42.36913134, -71.03973957)"
305,120421695,LARCENY FROM MOTOR VEHICLE,441,7/9/12 12:00,2012,7,Monday,769243.8945,2932717.086,KINGSDALE ST,"(42.29476483, -71.08204862)"
306,120422019,AUTO THEFT,533,7/9/12 12:00,2012,7,Monday,755642.7754,2915649.156,RIVER ST,"(42.24810096, -71.13259159)"
307,120458904,FRAUD,14,7/9/12 12:00,2012,7,Monday,786469.1255,2965164.26,SARATOGA ST,"(42.38355134, -71.01770458)"
308,120472557,FRAUD,182,7/9/12 12:00,2012,7,Monday,773401.648,2944246.936,MASSACHUSETTS AV,"(42.32634635, -71.06646456)"
309,130128792,FORGERY,183,7/9/12 12:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
310,130130902,FORGERY,183,7/9/12 12:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
311,130447556,FRAUD,26,7/9/12 12:00,2012,7,Monday,780724.3981,2961557.422,MERIDIAN ST,"(42.37374134, -71.03903957)"
312,120422093,PropLost,427,7/9/12 12:00,2012,7,Monday,766452.6672,2925861.601,BABSON ST,"(42.27598999, -71.09248634)"
313,120461164,PersMiss,357,7/9/12 12:00,2012,7,Monday,771777.207,2933834.4,WASHINGTON ST,"(42.29779635, -71.07266456)"
314,120464137,PropLost,438,7/9/12 12:00,2012,7,Monday,770993.6902,2931447.157,TALBOT AV,"(42.29125636, -71.07560456)"
315,120421611,PhoneCalls,772,7/9/12 12:05,2012,7,Monday,749223.0382,2951659.446,MT VERNON ST,"(42.34698906, -71.15576543)"
316,120421635,ROBBERY,796,7/9/12 12:15,2012,7,Monday,756582.5422,2953012.745,COMMONWEALTH AV,"(42.35061784, -71.12851965)"
317,120421640,AGGRAVATED ASSAULT,476,7/9/12 12:23,2012,7,Monday,766109.9741,2923192.898,BLUE HILL AV,"(42.26867137, -71.09379956)"
318,120421656,DEATH INVESTIGATION,23,7/9/12 12:34,2012,7,Monday,782105.0804,2962818.568,BROOKS ST,"(42.37718134, -71.03390457)"
319,120421666,MVAcc,388,7/9/12 12:35,2012,7,Monday,773501.5553,2926720.448,DORCHESTER AV,"(42.27825136, -71.06642456)"
320,120420872,LICViol,254,7/9/12 12:45,2012,7,Monday,775896.7749,2939201.52,DORCHESTER AV,"(42.31246635, -71.05733456)"
321,120421694,VAL,0,7/9/12 12:47,2012,7,Monday,756635.0246,2929785.834,SOUTH ST,"(42.28688136, -71.12869955)"
322,120421706,VAL,570,7/9/12 12:50,2012,7,Monday,762530.8259,2937193.646,WASHINGTON ST,"(42.30713635, -71.10678455)"
323,120421732,InvProp,621,7/9/12 12:56,2012,7,Monday,767156.9358,2952820.158,MARLBOROUGH ST,"(42.34995634, -71.08940455)"
324,130130901,FORGERY,183,7/9/12 13:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
325,130130903,FORGERY,183,7/9/12 13:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
326,120421733,ROBBERY,794,7/9/12 13:00,2012,7,Monday,755398.1309,2952956.888,GLENVILLE AV,"(42.35047863, -71.13290212)"
327,120423863,OTHER LARCENY,795,7/9/12 13:00,2012,7,Monday,753876.9328,2953917.11,CAMBRIDGE ST,"(42.35313135, -71.13851453)"
328,120421757,PhoneCalls,326,7/9/12 13:00,2012,7,Monday,770240.6048,2938742.838,NORMANDY ST,"(42.31128635, -71.07825456)"
329,120421730,SIMPLE ASSAULT,309,7/9/12 13:07,2012,7,Monday,766804.8797,2942317.77,MARTIN LUTHER KING BLVD,"(42.32114205, -71.09089327)"
330,120422010,OTHER LARCENY,0,7/9/12 13:10,2012,7,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
331,120421750,LARCENY FROM MOTOR VEHICLE,222,7/9/12 13:11,2012,7,Monday,781467.3346,2947663.718,E BROADWAY,"(42.33560574, -71.03656954)"
332,120421760,SIMPLE ASSAULT,348,7/9/12 13:17,2012,7,Monday,775438.1029,2936363.917,DORCHESTER AV,"(42.30468635, -71.05908456)"
333,120421770,VAL,501,7/9/12 13:17,2012,7,Monday,759265.5014,2927282.923,CUMMINS HY,"(42.27998137, -71.11901955)"
334,120421806,MedAssist,186,7/9/12 13:34,2012,7,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
335,120421833,MedAssist,774,7/9/12 13:45,2012,7,Monday,749665.1637,2948491.548,COMMONWEALTH AV,"(42.33829131, -71.15417745)"
336,120422123,PropLost,92,7/9/12 14:00,2012,7,Monday,775246.1256,2956247.881,CITY HALL PZ,"(42.35925134, -71.05941456)"
337,130130904,FORGERY,183,7/9/12 14:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
338,120424759,Landlord,294,7/9/12 14:00,2012,7,Monday,768431.5605,2944240.148,ST JAMES AV,"(42.32639557, -71.08484379)"
339,120421669,InvProp,170,7/9/12 14:00,2012,7,Monday,771032.1683,2947352.683,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
340,120422372,OTHER LARCENY,117,7/9/12 14:00,2012,7,Monday,774781.8874,2953495.873,HARRISON AV,"(42.35170634, -71.06118456)"
341,120421882,DRUG CHARGES,504,7/9/12 14:03,2012,7,Monday,761064.5596,2930381.329,BOURNE ST,"(42.28846136, -71.11231955)"
342,120421848,OTHER LARCENY,271,7/9/12 14:07,2012,7,Monday,770701.3598,2947021.081,HARRINGTON AV,"(42.33399593, -71.07639912)"
343,120421849,MVAcc,620,7/9/12 14:10,2012,7,Monday,767486.2323,2951522.56,EDGERLY RD,"(42.34639135, -71.08820956)"
344,120421888,LARCENY FROM MOTOR VEHICLE,177,7/9/12 14:10,2012,7,Monday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
345,120421903,VAL,642,7/9/12 14:10,2012,7,Monday,760541.6012,2939813.881,CENTRE ST,"(42.31435135, -71.11409454)"
346,120422004,DRUG CHARGES,393,7/9/12 14:10,2012,7,Monday,774699.9919,2930059.777,DRACUT ST,"(42.28739788, -71.06193281)"
347,120421928,OTHER LARCENY,75,7/9/12 14:15,2012,7,Monday,774369.7347,2958225.866,CAUSEWAY ST,"(42.36469134, -71.06261956)"
348,120421920,VAL,593,7/9/12 14:18,2012,7,Monday,761800.6933,2948070.202,BROOKLINE AV,"(42.33699135, -71.10929955)"
349,120422009,MedAssist,167,7/9/12 14:20,2012,7,Monday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
350,120421939,ROBBERY,522,7/9/12 14:25,2012,7,Monday,757781.442,2917561.938,HYDE PARK AV,"(42.25332425, -71.12466158)"
351,120422210,LARCENY FROM MOTOR VEHICLE,281,7/9/12 14:30,2012,7,Monday,769578.6737,2944551.923,GREENVILLE ST,"(42.32723569, -71.08059616)"
352,120422018,OTHER LARCENY,102,7/9/12 14:40,2012,7,Monday,774529.9407,2955183.704,TREMONT ST,"(42.35634134, -71.06208456)"
353,120421986,ROBBERY,437,7/9/12 14:49,2012,7,Monday,771778.5062,2931144.96,TALBOT AV,"(42.29041636, -71.07270956)"
354,120421703,PropLost,621,7/9/12 14:52,2012,7,Monday,767093.9894,2952418.985,COMMONWEALTH AV,"(42.34885635, -71.08964455)"
355,120421993,Service,352,7/9/12 14:56,2012,7,Monday,775223.272,2935271.356,ADAMS ST,"(42.30169135, -71.05989956)"
356,120422619,InvPer,26,7/9/12 15:00,2012,7,Monday,780616.733,2961228.853,LONDON ST,"(42.37284134, -71.03944457)"
358,120422293,LARCENY FROM MOTOR VEHICLE,179,7/9/12 15:00,2012,7,Monday,771241.5571,2945487.862,READING ST,"(42.32978135, -71.07442956)"
359,120423116,PropLost,117,7/9/12 15:00,2012,7,Monday,774362.9145,2953493.721,WASHINGTON ST,"(42.35170634, -71.06273456)"
360,130130905,FORGERY,183,7/9/12 15:00,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
361,120422001,FRAUD,209,7/9/12 15:00,2012,7,Monday,781465.6335,2948970.406,ELKINS ST,"(42.33919135, -71.03654957)"
362,120428924,SIMPLE ASSAULT,312,7/9/12 15:00,2012,7,Monday,767287.594,2941128.165,TOWNSEND ST,"(42.31787135, -71.08912955)"
363,120421667,VANDALISM,793,7/9/12 15:08,2012,7,Monday,754716.1985,2952061.833,COMMONWEALTH AV,"(42.3480306, -71.13543899)"
364,120422132,Argue,789,7/9/12 15:10,2012,7,Monday,750296.7595,2947952.96,CHESTNUT HILL AV,"(42.33680635, -71.15184953)"
365,120422030,OTHER LARCENY,24,7/9/12 15:13,2012,7,Monday,780779.1214,2963680.529,MONMOUTH ST,"(42.37956634, -71.03879457)"
366,120422035,Ballist,282,7/9/12 15:15,2012,7,Monday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
367,120422028,InvPer,432,7/9/12 15:16,2012,7,Monday,769155.586,2930255.533,OAKHURST ST,"(42.28801136, -71.08241956)"
368,130131031,FORGERY,183,7/9/12 15:30,2012,7,Monday,771848.4464,2942507.099,DUDLEY ST,"(42.32159368, -71.07224047)"
369,120422160,SIMPLE ASSAULT,159,7/9/12 15:30,2012,7,Monday,771568.6924,2950361.885,TREMONT ST,"(42.34315135, -71.07312956)"
370,120437920,FRAUD,823,7/9/12 15:31,2012,7,Monday,774144.3198,2939706.043,CUSHING AV,"(42.31387556, -71.06380408)"
371,120422507,SIMPLE ASSAULT,182,7/9/12 15:38,2012,7,Monday,771683.9959,2942864.797,DUDLEY ST,"(42.32257748, -71.07284193)"
372,120422082,InvProp,330,7/9/12 15:43,2012,7,Monday,768464.3646,2936068.359,BLUE HILL AV,"(42.30397135, -71.08486956)"
373,120422452,SIMPLE ASSAULT,312,7/9/12 15:45,2012,7,Monday,767270.2679,2940509.336,HOLWORTHY ST,"(42.31617349, -71.08920463)"
375,120422109,RESIDENTIAL BURGLARY,557,7/9/12 16:00,2012,7,Monday,756311.839,2927028.045,METROPOLITAN AV,"(42.27931764, -71.12993814)"
376,120422172,COMMERCIAL BURGLARY,216,7/9/12 16:00,2012,7,Monday,776905.8933,2946391.444,OLD COLONY AV,"(42.33218135, -71.05346456)"
377,120422215,Service,167,7/9/12 16:00,2012,7,Monday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
378,120424766,AUTO THEFT,914,7/9/12 16:00,2012,7,Monday,776668.1887,2944792.189,LOGAN WY,"(42.32779635, -71.05437456)"
379,120422140,OTHER LARCENY,570,7/9/12 16:10,2012,7,Monday,762091.3332,2936588.502,ROSSMORE RD,"(42.30548136, -71.10841955)"
